"com_code","com_annee","com_type","popref_annee","popref_mun","popref_a_part","popref_tot","popref_date_maj"
"02104","2024","COM","2022","95","4","99","2024-12-30"
"02105","2024","COM","2022","187","1","188","2024-12-30"
"02106","2024","COM","2022","809","13","822","2024-12-30"
"02107","2024","COM","2022","104","1","105","2024-12-30"
"02108","2024","COM","2022","146","2","148","2024-12-30"
"02109","2024","COM","2022","468","10","478","2024-12-30"
"02110","2024","COM","2022","2243","32","2275","2024-12-30"
"02111","2024","COM","2022","710","11","721","2024-12-30"
"02112","2024","COM","2022","558","11","569","2024-12-30"
"02114","2024","COM","2022","1711","37","1748","2024-12-30"
"02115","2024","COM","2022","189","4","193","2024-12-30"
"02116","2024","COM","2022","133","1","134","2024-12-30"
"02117","2024","COM","2022","65","3","68","2024-12-30"
"02118","2024","COM","2022","130","3","133","2024-12-30"
"02119","2024","COM","2022","317","6","323","2024-12-30"
"02120","2024","COM","2022","194","6","200","2024-12-30"
"02121","2024","COM","2022","219","1","220","2024-12-30"
"02122","2024","COM","2022","54","1","55","2024-12-30"
"02123","2024","COM","2022","297","7","304","2024-12-30"
"02124","2024","COM","2022","653","12","665","2024-12-30"
"02125","2024","COM","2022","179","10","189","2024-12-30"
"02126","2024","COM","2022","458","8","466","2024-12-30"
"02127","2024","COM","2022","195","3","198","2024-12-30"
"02128","2024","COM","2022","1419","44","1463","2024-12-30"
"02129","2024","COM","2022","19","0","19","2024-12-30"
"02130","2024","COM","2022","202","3","205","2024-12-30"
"02131","2024","COM","2022","1915","34","1949","2024-12-30"
"02132","2024","COM","2022","188","10","198","2024-12-30"
"02133","2024","COM","2022","406","9","415","2024-12-30"
"02134","2024","COM","2022","822","11","833","2024-12-30"
"02135","2024","COM","2022","1125","14","1139","2024-12-30"
"02136","2024","COM","2022","123","3","126","2024-12-30"
"02137","2024","COM","2022","131","5","136","2024-12-30"
"02138","2024","COM","2022","183","3","186","2024-12-30"
"02139","2024","COM","2022","459","8","467","2024-12-30"
"02140","2024","COM","2022","436","7","443","2024-12-30"
"02141","2024","COM","2022","1757","70","1827","2024-12-30"
"02142","2024","COM","2022","247","4","251","2024-12-30"
"02143","2024","COM","2022","185","6","191","2024-12-30"
"02144","2024","COM","2022","144","3","147","2024-12-30"
"02145","2024","COM","2022","546","9","555","2024-12-30"
"02146","2024","COM","2022","94","1","95","2024-12-30"
"02148","2024","COM","2022","252","1","253","2024-12-30"
"02149","2024","COM","2022","59","2","61","2024-12-30"
"02150","2024","COM","2022","63","0","63","2024-12-30"
"02151","2024","COM","2022","113","2","115","2024-12-30"
"02152","2024","COM","2022","88","1","89","2024-12-30"
"02153","2024","COM","2022","796","22","818","2024-12-30"
"02154","2024","COM","2022","367","9","376","2024-12-30"
"02155","2024","COM","2022","197","1","198","2024-12-30"
"02156","2024","COM","2022","242","2","244","2024-12-30"
"02157","2024","COM","2022","831","23","854","2024-12-30"
"02158","2024","COM","2022","270","2","272","2024-12-30"
"02159","2024","COM","2022","311","2","313","2024-12-30"
"02160","2024","COM","2022","497","20","517","2024-12-30"
"02162","2024","COM","2022","299","8","307","2024-12-30"
"02163","2024","COM","2022","2584","37","2621","2024-12-30"
"02164","2024","COM","2022","324","7","331","2024-12-30"
"02165","2024","COM","2022","1596","26","1622","2024-12-30"
"02166","2024","COM","2022","358","9","367","2024-12-30"
"02167","2024","COM","2022","898","17","915","2024-12-30"
"02168","2024","COM","2022","15068","313","15381","2024-12-30"
"02169","2024","COM","2022","83","2","85","2024-12-30"
"02170","2024","COM","2022","125","0","125","2024-12-30"
"02171","2024","COM","2022","91","1","92","2024-12-30"
"02172","2024","COM","2022","244","6","250","2024-12-30"
"02173","2024","COM","2022","11456","415","11871","2024-12-30"
"02174","2024","COM","2022","852","16","868","2024-12-30"
"02175","2024","COM","2022","159","3","162","2024-12-30"
"02176","2024","COM","2022","210","3","213","2024-12-30"
"02177","2024","COM","2022","146","1","147","2024-12-30"
"02178","2024","COM","2022","121","3","124","2024-12-30"
"02179","2024","COM","2022","379","7","386","2024-12-30"
"02180","2024","COM","2022","737","14","751","2024-12-30"
"02181","2024","COM","2022","97","0","97","2024-12-30"
"02182","2024","COM","2022","128","2","130","2024-12-30"
"02183","2024","COM","2022","191","6","197","2024-12-30"
"02184","2024","COM","2022","335","3","338","2024-12-30"
"02185","2024","COM","2022","377","15","392","2024-12-30"
"02186","2024","COM","2022","1308","28","1336","2024-12-30"
"02187","2024","COM","2022","1169","20","1189","2024-12-30"
"02188","2024","COM","2022","141","3","144","2024-12-30"
"02189","2024","COM","2022","354","2","356","2024-12-30"
"02190","2024","COM","2022","532","6","538","2024-12-30"
"02191","2024","COM","2022","488","7","495","2024-12-30"
"02192","2024","COM","2022","371","6","377","2024-12-30"
"02193","2024","COM","2022","64","1","65","2024-12-30"
"02194","2024","COM","2022","175","3","178","2024-12-30"
"02195","2024","COM","2022","892","27","919","2024-12-30"
"02196","2024","COM","2022","294","6","300","2024-12-30"
"02197","2024","COM","2022","522","101","623","2024-12-30"
"02198","2024","COM","2022","238","3","241","2024-12-30"
"02199","2024","COM","2022","590","8","598","2024-12-30"
"02200","2024","COM","2022","99","1","100","2024-12-30"
"02201","2024","COM","2022","466","7","473","2024-12-30"
"02203","2024","COM","2022","1281","13","1294","2024-12-30"
"02204","2024","COM","2022","63","2","65","2024-12-30"
"02205","2024","COM","2022","212","3","215","2024-12-30"
"02206","2024","COM","2022","72","1","73","2024-12-30"
"02207","2024","COM","2022","219","3","222","2024-12-30"
"02208","2024","COM","2022","260","7","267","2024-12-30"
"02209","2024","COM","2022","658","13","671","2024-12-30"
"02210","2024","COM","2022","358","5","363","2024-12-30"
"02211","2024","COM","2022","343","5","348","2024-12-30"
"02212","2024","COM","2022","682","9","691","2024-12-30"
"02213","2024","COM","2022","318","2","320","2024-12-30"
"02214","2024","COM","2022","61","1","62","2024-12-30"
"02215","2024","COM","2022","849","6","855","2024-12-30"
"02216","2024","COM","2022","318","8","326","2024-12-30"
"02217","2024","COM","2022","989","15","1004","2024-12-30"
"02218","2024","COM","2022","647","13","660","2024-12-30"
"02219","2024","COM","2022","195","64","259","2024-12-30"
"02220","2024","COM","2022","443","9","452","2024-12-30"
"02221","2024","COM","2022","159","4","163","2024-12-30"
"02222","2024","COM","2022","39","0","39","2024-12-30"
"02223","2024","COM","2022","301","11","312","2024-12-30"
"02224","2024","COM","2022","348","8","356","2024-12-30"
"02225","2024","COM","2022","82","1","83","2024-12-30"
"02226","2024","COM","2022","1831","41","1872","2024-12-30"
"02227","2024","COM","2022","123","0","123","2024-12-30"
"02228","2024","COM","2022","353","5","358","2024-12-30"
"02229","2024","COM","2022","76","0","76","2024-12-30"
"02230","2024","COM","2022","177","2","179","2024-12-30"
"02231","2024","COM","2022","931","17","948","2024-12-30"
"02232","2024","COM","2022","366","8","374","2024-12-30"
"02233","2024","COM","2022","133","0","133","2024-12-30"
"02234","2024","COM","2022","85","2","87","2024-12-30"
"02235","2024","COM","2022","118","4","122","2024-12-30"
"02236","2024","COM","2022","323","4","327","2024-12-30"
"02237","2024","COM","2022","1487","17","1504","2024-12-30"
"02238","2024","COM","2022","1807","35","1842","2024-12-30"
"02239","2024","COM","2022","1193","100","1293","2024-12-30"
"02240","2024","COM","2022","187","3","190","2024-12-30"
"02241","2024","COM","2022","89","3","92","2024-12-30"
"02242","2024","COM","2022","607","8","615","2024-12-30"
"02243","2024","COM","2022","3041","38","3079","2024-12-30"
"02244","2024","COM","2022","64","3","67","2024-12-30"
"02245","2024","COM","2022","1760","25","1785","2024-12-30"
"02246","2024","COM","2022","605","9","614","2024-12-30"
"02248","2024","COM","2022","154","1","155","2024-12-30"
"02249","2024","COM","2022","102","3","105","2024-12-30"
"02250","2024","COM","2022","80","1","81","2024-12-30"
"02251","2024","COM","2022","26","1","27","2024-12-30"
"02252","2024","COM","2022","71","1","72","2024-12-30"
"02253","2024","COM","2022","358","5","363","2024-12-30"
"02254","2024","COM","2022","126","2","128","2024-12-30"
"02255","2024","COM","2022","159","1","160","2024-12-30"
"02256","2024","COM","2022","125","2","127","2024-12-30"
"02257","2024","COM","2022","431","5","436","2024-12-30"
"02258","2024","COM","2022","375","9","384","2024-12-30"
"02259","2024","COM","2022","378","7","385","2024-12-30"
"02260","2024","COM","2022","624","9","633","2024-12-30"
"02261","2024","COM","2022","394","8","402","2024-12-30"
"02262","2024","COM","2022","202","3","205","2024-12-30"
"02263","2024","COM","2022","113","0","113","2024-12-30"
"02264","2024","COM","2022","722","16","738","2024-12-30"
"02265","2024","COM","2022","82","1","83","2024-12-30"
"02266","2024","COM","2022","35","0","35","2024-12-30"
"02267","2024","COM","2022","306","9","315","2024-12-30"
"02268","2024","COM","2022","638","9","647","2024-12-30"
"02269","2024","COM","2022","150","3","153","2024-12-30"
"02270","2024","COM","2022","159","1","160","2024-12-30"
"02271","2024","COM","2022","132","2","134","2024-12-30"
"02272","2024","COM","2022","75","2","77","2024-12-30"
"02273","2024","COM","2022","194","1","195","2024-12-30"
"02274","2024","COM","2022","173","2","175","2024-12-30"
"02275","2024","COM","2022","313","5","318","2024-12-30"
"02276","2024","COM","2022","120","1","121","2024-12-30"
"02277","2024","COM","2022","339","7","346","2024-12-30"
"02278","2024","COM","2022","34","2","36","2024-12-30"
"02279","2024","COM","2022","540","24","564","2024-12-30"
"02280","2024","COM","2022","411","12","423","2024-12-30"
"02281","2024","COM","2022","245","13","258","2024-12-30"
"02282","2024","COM","2022","438","6","444","2024-12-30"
"02283","2024","COM","2022","284","6","290","2024-12-30"
"02284","2024","COM","2022","100","0","100","2024-12-30"
"02286","2024","COM","2022","849","20","869","2024-12-30"
"02287","2024","COM","2022","1063","22","1085","2024-12-30"
"02288","2024","COM","2022","351","8","359","2024-12-30"
"02289","2024","COM","2022","412","13","425","2024-12-30"
"02290","2024","COM","2022","2698","65","2763","2024-12-30"
"02291","2024","COM","2022","408","7","415","2024-12-30"
"02292","2024","COM","2022","1331","28","1359","2024-12-30"
"02293","2024","COM","2022","546","9","555","2024-12-30"
"02294","2024","COM","2022","207","5","212","2024-12-30"
"02295","2024","COM","2022","845","11","856","2024-12-30"
"02296","2024","COM","2022","1176","22","1198","2024-12-30"
"02297","2024","COM","2022","125","2","127","2024-12-30"
"02298","2024","COM","2022","1455","11","1466","2024-12-30"
"02299","2024","COM","2022","526","7","533","2024-12-30"
"02302","2024","COM","2022","351","7","358","2024-12-30"
"02303","2024","COM","2022","711","33","744","2024-12-30"
"02304","2024","COM","2022","2860","130","2990","2024-12-30"
"02305","2024","COM","2022","2881","38","2919","2024-12-30"
"02306","2024","COM","2022","521","7","528","2024-12-30"
"02307","2024","COM","2022","2040","99","2139","2024-12-30"
"02308","2024","COM","2022","516","2","518","2024-12-30"
"02309","2024","COM","2022","707","7","714","2024-12-30"
"02310","2024","COM","2022","249","6","255","2024-12-30"
"02311","2024","COM","2022","121","2","123","2024-12-30"
"02312","2024","COM","2022","1098","15","1113","2024-12-30"
"02313","2024","COM","2022","438","5","443","2024-12-30"
"02315","2024","COM","2022","1698","36","1734","2024-12-30"
"02316","2024","COM","2022","126","5","131","2024-12-30"
"02317","2024","COM","2022","198","4","202","2024-12-30"
"02318","2024","COM","2022","1362","12","1374","2024-12-30"
"02319","2024","COM","2022","517","8","525","2024-12-30"
"02320","2024","COM","2022","230","5","235","2024-12-30"
"02321","2024","COM","2022","866","187","1053","2024-12-30"
"02322","2024","COM","2022","379","5","384","2024-12-30"
"02323","2024","COM","2022","135","4","139","2024-12-30"
"02324","2024","COM","2022","289","4","293","2024-12-30"
"02326","2024","COM","2022","470","9","479","2024-12-30"
"02327","2024","COM","2022","164","0","164","2024-12-30"
"02328","2024","COM","2022","524","10","534","2024-12-30"
"02329","2024","COM","2022","414","12","426","2024-12-30"
"02330","2024","COM","2022","512","16","528","2024-12-30"
"02331","2024","COM","2022","107","2","109","2024-12-30"
"02332","2024","COM","2022","278","4","282","2024-12-30"
"02333","2024","COM","2022","160","3","163","2024-12-30"
"02334","2024","COM","2022","2915","66","2981","2024-12-30"
"02335","2024","COM","2022","171","8","179","2024-12-30"
"02336","2024","COM","2022","976","16","992","2024-12-30"
"02337","2024","COM","2022","194","6","200","2024-12-30"
"02338","2024","COM","2022","246","7","253","2024-12-30"
"02339","2024","COM","2022","691","4","695","2024-12-30"
"02340","2024","COM","2022","5197","68","5265","2024-12-30"
"02341","2024","COM","2022","258","8","266","2024-12-30"
"02342","2024","COM","2022","131","1","132","2024-12-30"
"02343","2024","COM","2022","84","0","84","2024-12-30"
"02345","2024","COM","2022","37","0","37","2024-12-30"
"02346","2024","COM","2022","634","7","641","2024-12-30"
"02347","2024","COM","2022","429","7","436","2024-12-30"
"02349","2024","COM","2022","62","1","63","2024-12-30"
"02350","2024","COM","2022","141","2","143","2024-12-30"
"02351","2024","COM","2022","117","3","120","2024-12-30"
"02352","2024","COM","2022","570","6","576","2024-12-30"
"02353","2024","COM","2022","271","10","281","2024-12-30"
"02354","2024","COM","2022","80","0","80","2024-12-30"
"02355","2024","COM","2022","1000","27","1027","2024-12-30"
"02356","2024","COM","2022","230","2","232","2024-12-30"
"02357","2024","COM","2022","61","2","63","2024-12-30"
"02358","2024","COM","2022","310","4","314","2024-12-30"
"02359","2024","COM","2022","1248","20","1268","2024-12-30"
"02360","2024","COM","2022","2788","33","2821","2024-12-30"
"02361","2024","COM","2022","4510","59","4569","2024-12-30"
"02362","2024","COM","2022","239","4","243","2024-12-30"
"02363","2024","COM","2022","363","3","366","2024-12-30"
"02364","2024","COM","2022","246","4","250","2024-12-30"
"02366","2024","COM","2022","327","7","334","2024-12-30"
"02367","2024","COM","2022","176","0","176","2024-12-30"
"02368","2024","COM","2022","558","22","580","2024-12-30"
"02369","2024","COM","2022","243","6","249","2024-12-30"
"02370","2024","COM","2022","551","11","562","2024-12-30"
"02371","2024","COM","2022","1563","25","1588","2024-12-30"
"02372","2024","COM","2022","341","6","347","2024-12-30"
"02373","2024","COM","2022","196","6","202","2024-12-30"
"02374","2024","COM","2022","832","11","843","2024-12-30"
"02375","2024","COM","2022","162","3","165","2024-12-30"
"02376","2024","COM","2022","184","3","187","2024-12-30"
"02377","2024","COM","2022","130","8","138","2024-12-30"
"02378","2024","COM","2022","121","5","126","2024-12-30"
"02379","2024","COM","2022","194","125","319","2024-12-30"
"02380","2024","COM","2022","28","0","28","2024-12-30"
"02381","2024","COM","2022","8565","134","8699","2024-12-30"
"02382","2024","COM","2022","1350","24","1374","2024-12-30"
"02383","2024","COM","2022","1425","34","1459","2024-12-30"
"02384","2024","COM","2022","58","1","59","2024-12-30"
"02385","2024","COM","2022","169","4","173","2024-12-30"
"02386","2024","COM","2022","219","2","221","2024-12-30"
"02387","2024","COM","2022","999","26","1025","2024-12-30"
"02388","2024","COM","2022","219","4","223","2024-12-30"
"02389","2024","COM","2022","669","12","681","2024-12-30"
"02390","2024","COM","2022","253","4","257","2024-12-30"
"02391","2024","COM","2022","224","5","229","2024-12-30"
"02392","2024","COM","2022","326","6","332","2024-12-30"
"02393","2024","COM","2022","139","2","141","2024-12-30"
"02395","2024","COM","2022","126","4","130","2024-12-30"
"02396","2024","COM","2022","62","3","65","2024-12-30"
"02397","2024","COM","2022","1186","20","1206","2024-12-30"
"02398","2024","COM","2022","286","4","290","2024-12-30"
"02399","2024","COM","2022","608","6","614","2024-12-30"
"02400","2024","COM","2022","154","4","158","2024-12-30"
