"","cp","ville","cle","nb"
"14148",13090,"AIX EN PROVENCE","MN66",44
"14149",14000,"CAEN","MN7",3
"14150",13090,"AIX EN PROVENCE","MN82",1
"14151",33200,"BORDEAUX","MO108",1
"14152",14000,"CAEN","MO175",3
"14153",14000,"CAEN","MO179",4
"14154",33200,"BORDEAUX","MO220",22
"14155",33200,"BORDEAUX","MO221",1
"14156",13090,"AIX EN PROVENCE","MO491",1
"14157",14000,"CAEN","MO51",1
"14158",13090,"AIX EN PROVENCE","MO704",2
"14159",13090,"AIX EN PROVENCE","MO730",1
"14160",33200,"BORDEAUX","MO9",1
"14161",14000,"CAEN","MP1",24
"14162",33200,"BORDEAUX","MP126",1
"14163",33200,"BORDEAUX","MP17",1
"14164",33200,"BORDEAUX","MP2",2
"14165",14000,"CAEN","MP207",1
"14166",14000,"CAEN","MP239",6
"14167",14000,"CAEN","MP270",3
"14168",14000,"CAEN","MP283",6
"14169",14000,"CAEN","MP284",2
"14170",14000,"CAEN","MP311",10
"14171",14000,"CAEN","MP4",3
"14172",33200,"BORDEAUX","MP42",1
"14173",14000,"CAEN","MP61",2
"14174",14000,"CAEN","MP62",2
"14175",14000,"CAEN","MP95",3
"14176",13090,"AIX EN PROVENCE","MR148",1
"14177",13090,"AIX EN PROVENCE","MR219",1
"14178",33200,"BORDEAUX","MR4",1
"14179",13090,"AIX EN PROVENCE","MR40",1
"14180",13090,"AIX EN PROVENCE","MR60",1
"14181",33200,"BORDEAUX","MR60",7
"14182",13090,"AIX EN PROVENCE","MR61",2
"14183",14000,"CAEN","MR79",3
"14184",14000,"CAEN","MR81",2
"14185",14000,"CAEN","MS120",1
"14186",33200,"BORDEAUX","MS146",3
"14187",33200,"BORDEAUX","MS163",1
"14188",14000,"CAEN","MS193",1
"14189",33200,"BORDEAUX","MS43",2
"14190",33200,"BORDEAUX","MS44",3
"14191",14000,"CAEN","MS69",1
"14192",14000,"CAEN","MT15",3
"14193",13540,"AIX EN PROVENCE","MT173",1
"14194",13540,"AIX EN PROVENCE","MT2",2
"14195",33200,"BORDEAUX","MT25",4
"14196",33200,"BORDEAUX","MT39",1
"14197",13100,"AIX EN PROVENCE","MT546",1
"14198",13540,"AIX EN PROVENCE","MT547",1
"14199",14000,"CAEN","MV40",2
"14200",14000,"CAEN","MV62",7
"14201",33200,"BORDEAUX","MW115",1
"14202",33200,"BORDEAUX","MW181",1
"14203",33200,"BORDEAUX","MW20",1
"14204",33200,"BORDEAUX","MW212",1
"14205",33200,"BORDEAUX","MW249",1
"14206",33200,"BORDEAUX","MW297",3
"14207",33200,"BORDEAUX","MW62",2
"14208",14000,"CAEN","MW93",1
"14209",33200,"BORDEAUX","MX146",1
"14210",33200,"BORDEAUX","MX197",1
"14211",33200,"BORDEAUX","MX206",2
"14212",33200,"BORDEAUX","MX221",2
"14213",33200,"BORDEAUX","MX23",1
"14214",33200,"BORDEAUX","MX251",2
"14215",33200,"BORDEAUX","MX259",1
"14216",14000,"CAEN","MX32",6
"14217",13100,"AIX EN PROVENCE","MY12",1
"14218",33200,"BORDEAUX","MY129",1
"14219",33200,"BORDEAUX","MY140",1
"14220",33200,"BORDEAUX","MY238",1
"14221",14000,"CAEN","MY31",1
"14222",14000,"CAEN","MY79",2
"14223",14000,"CAEN","MY8",1
"14224",14000,"CAEN","MZ113",2
"14225",14000,"CAEN","MZ119",1
"14226",14000,"CAEN","MZ125",3
"14227",14000,"CAEN","MZ14",3
"14228",14000,"CAEN","MZ2",2
"14229",14000,"CAEN","MZ28",2
"14230",14000,"CAEN","MZ58",3
"14231",33200,"BORDEAUX","MZ70",3
"14232",33200,"BORDEAUX","MZ81",1
"14233",33200,"BORDEAUX","MZ83",1
"14234",92130,"ISSY-LES-MOULINEAUX","N1",1
"14235",94600,"CHOISY-LE-ROI","N105",3
"14236",94600,"CHOISY-LE-ROI","N106",3
"14237",94000,"CRETEIL","N117",12
"14238",92140,"CLAMART","N133",3
"14239",94000,"CRETEIL","N137",1
"14240",92000,"NANTERRE","N137",8
"14241",85000,"ROCHE SUR YON (LA)","N1389",1
"14242",94320,"THIAIS","N140",9
"14243",93700,"DRANCY","N168",2
"14244",92140,"CLAMART","N173",1
"14245",93700,"DRANCY","N179",2
"14246",92140,"CLAMART","N186",3
"14247",93800,"EPINAY SUR SEINE","N200",6
"14248",92140,"CLAMART","N201",2
"14249",93800,"EPINAY SUR SEINE","N201",2
"14250",92140,"CLAMART","N207",6
"14251",85000,"ROCHE SUR YON (LA)","N2264",4
"14252",94000,"CRETEIL","N23",6
"14253",92140,"CLAMART","N238",1
"14254",92140,"CLAMART","N24",2
"14255",93140,"BONDY","N25",3
"14256",93700,"DRANCY","N26",2
"14257",92140,"CLAMART","N27",2
"14258",92140,"CLAMART","N277",2
"14259",92140,"CLAMART","N280",2
"14260",92140,"CLAMART","N29",2
"14261",94320,"THIAIS","N293",3
"14262",94320,"THIAIS","N296",2
"14263",92140,"CLAMART","N297",3
"14264",92140,"CLAMART","N299",5
"14265",92140,"CLAMART","N302",9
"14266",94320,"THIAIS","N303",2
"14267",92140,"CLAMART","N306",2
"14268",92000,"NANTERRE","N375",7
"14269",94600,"CHOISY-LE-ROI","N47",1
"14270",94600,"CHOISY-LE-ROI","N53",1
"14271",85000,"ROCHE SUR YON (LA)","N530",1
"14272",85000,"ROCHE SUR YON (LA)","N531",1
"14273",85000,"ROCHE SUR YON (LA)","N532",1
"14274",94600,"CHOISY-LE-ROI","N60",2
"14275",94600,"CHOISY-LE-ROI","N61",2
"14276",94600,"CHOISY-LE-ROI","N62",4
"14277",94000,"CRETEIL","N68",2
"14278",94600,"CHOISY-LE-ROI","N72",2
"14279",92130,"ISSY-LES-MOULINEAUX","N84",10
"14280",92140,"CLAMART","N89",1
"14281",93140,"BONDY","N9",2
"14282",94600,"CHOISY-LE-ROI","N96",5
"14283",33200,"BORDEAUX","NA103",3
"14284",14000,"CAEN","NA103",3
"14285",33200,"BORDEAUX","NA125",1
"14286",33200,"BORDEAUX","NA20",1
"14287",33200,"BORDEAUX","NA6",3
"14288",33200,"BORDEAUX","NA97",3
"14289",33200,"BORDEAUX","NA98",4
"14290",33200,"BORDEAUX","NB119",4
"14291",33200,"BORDEAUX","NB133",1
"14292",33200,"BORDEAUX","NB146",1
"14293",14000,"CAEN","NB56",2
"14294",14000,"CAEN","NB59",3
"14295",33200,"BORDEAUX","NC133",1
"14296",14000,"CAEN","NC163",1
"14297",14000,"CAEN","NC166",1
"14298",14000,"CAEN","NC167",1
"14299",14000,"CAEN","NC169",1
"14300",33200,"BORDEAUX","NC19",1
"14301",14000,"CAEN","NC46",4
"14302",33200,"BORDEAUX","NC59",4
"14303",14000,"CAEN","NC59",3
"14304",14000,"CAEN","NC61",3
"14305",33200,"BORDEAUX","NC63",1
"14306",14000,"CAEN","NC72",1
"14307",33200,"BORDEAUX","ND1",2
"14308",14000,"CAEN","ND37",2
"14309",14000,"CAEN","ND39",4
"14310",33200,"BORDEAUX","ND5",3
"14311",14000,"CAEN","ND60",3
"14312",33200,"BORDEAUX","NE38",1
"14313",33200,"BORDEAUX","NE56",2
"14314",33200,"BORDEAUX","NE57",2
"14315",33200,"BORDEAUX","NE79",3
"14316",33200,"BORDEAUX","NH104",4
"14317",13540,"AIX EN PROVENCE","NH127",2
"14318",33200,"BORDEAUX","NH4",4
"14319",33200,"BORDEAUX","NH65",5
"14320",33200,"BORDEAUX","NH7",10
"14321",33200,"BORDEAUX","NH80",3
"14322",33200,"BORDEAUX","NI106",2
"14323",14000,"CAEN","NI74",17
"14324",14000,"CAEN","NK41",6
"14325",14000,"CAEN","NK95",5
"14326",14000,"CAEN","NK97",3
"14327",33200,"BORDEAUX","NL117",1
"14328",33200,"BORDEAUX","NL162",1
"14329",33200,"BORDEAUX","NL163",2
"14330",33200,"BORDEAUX","NL169",1
"14331",33200,"BORDEAUX","NL171",2
"14332",14000,"CAEN","NL23",2
"14333",33200,"BORDEAUX","NL29",6
"14334",33200,"BORDEAUX","NL33",2
"14335",14000,"CAEN","NL51",16
"14336",33200,"BORDEAUX","NL55",1
"14337",14000,"CAEN","NL79",1
"14338",13540,"AIX EN PROVENCE","NM21",1
"14339",33200,"BORDEAUX","NM46",4
"14340",33200,"BORDEAUX","NO221",1
"14341",33200,"BORDEAUX","NO59",4
"14342",14000,"CAEN","NR118",1
"14343",14000,"CAEN","NR140",1
"14344",13540,"AIX EN PROVENCE","NR41",1
"14345",13540,"AIX EN PROVENCE","NR44",1
"14346",13540,"AIX EN PROVENCE","NR46",3
"14347",13540,"AIX EN PROVENCE","NR49",1
"14348",13540,"AIX EN PROVENCE","NR52",1
"14349",14000,"CAEN","NR58",8
"14350",33200,"BORDEAUX","NS137",1
"14351",14000,"CAEN","NS179",1
"14352",14000,"CAEN","NS180",2
"14353",14000,"CAEN","NS182",1
"14354",14000,"CAEN","NS23",8
"14355",14000,"CAEN","NS27",1
"14356",33200,"BORDEAUX","NS37",4
"14357",14000,"CAEN","NS49",27
"14358",33200,"BORDEAUX","NS5",3
