"Code","LIB","mono","enf","Dipl","voit"
"70525","Vauconcourt-Nervezain",15.6,14.7,4.7,87.9
"70526","Vauvillers",21.6,8.1,5.7,86.7
"70527","Vaux-le-Moncelot",0,0,3.5,91.2
"70528","Velesmes-Échevanne",0,6.7,5.2,96.6
"70529","Velet",3.7,3.7,4.1,90.4
"70530","Vellechevreux-et-Courbenans",12.5,0,0,97.2
"70531","Velleclaire",33.3,16.7,5.7,94.9
"70532","Vellefaux",9.7,6.5,4.8,92.7
"70533","Vellefrey-et-Vellefrange",0,14.3,6,89.4
"70534","Vellefrie",14.3,14.3,1.2,97.9
"70535","Velleguindry-et-Levrecey",0,10,3.4,96.8
"70536","Velle-le-Châtel",0,14.3,1.9,91.4
"70537","Velleminfroy",21.2,9.8,8,92.3
"70538","Vellemoz",0,0,10.4,91.9
"70539","Vellexon-Queutrey-et-Vaudey",12,7.9,5.6,93.6
"70540","Velloreille-lès-Choye",0,0,13.2,100
"70541","Velorcey",16.7,8.3,4.8,97.6
"70542","Venère",23.1,15.4,4.2,89.5
"70544","La Vergenne",0,14.3,2.4,89.6
"70545","Venisey",11.1,0,4.4,91.3
"70546","Vereux",15.4,7.7,4.7,97.2
"70547","Verlans",18.2,18.2,3.3,97
"70548","Vernois-sur-Mance",22.2,11.1,5.4,88.8
"70549","La Vernotte",0,0,11.9,97
"70550","Vesoul",26.4,8.8,6.5,71.6
"70552","Villafans",0,15.4,6.4,97.6
"70553","Villargent",0,28.6,4.5,96
"70554","Villars-le-Pautel",10,10,6.8,91.3
"70555","La Villedieu-en-Fontenette",0,11.1,7.1,97.1
"70557","Villefrancon",0,12.5,5.1,94.2
"70558","La Villeneuve-Bellenoye-et-la-Maize",0,11.1,4.7,92.1
"70559","Villeparois",0,9.1,6.2,98.8
"70560","Villers-Bouton",22.2,0,8.1,98.4
"70561","Villersexel",18,5,6.1,83.5
"70562","Villers-la-Ville",0,12.5,9.7,92.3
"70563","Villers-le-Sec",17.8,11.2,7.3,96
"70564","Villers-lès-Luxeuil",10,5,5.4,95.1
"70565","Villers-Pater",0,0,5.6,100
"70566","Villers-sur-Port",8.3,8.3,5.8,93.3
"70567","Villers-sur-Saulnot",25,12.5,4,89.7
"70568","Villers-Vaudey",0,0,4.2,82.8
"70569","Vilory",0,0,3.7,87.1
"70571","Visoncourt",0,33.3,3.3,93.3
"70572","Vitrey-sur-Mance",5.3,0,6.9,86.8
"70573","La Voivre",14.3,14.3,6.8,92.7
"70574","Volon",0,0,7.7,87.5
"70575","Voray-sur-l'Ognon",16.7,10.4,5,94.8
"70576","Vougécourt",11.1,11.1,9.9,89.7
"70577","Vouhenans",11.5,3.8,5.2,96.4
"70578","Vregille",10,0,3.7,94.7
"70579","Vyans-le-Val",6.9,0,3.5,97.9
"70580","Vy-le-Ferroux",0,11.1,2.5,94.4
"70581","Vy-lès-Lure",14.3,7.1,7.9,96.2
"70582","Vy-lès-Rupt",0,0,3,90
"70583","Vy-lès-Filain",0,12.5,6,100
"71001","L'Abergement-de-Cuisery",11.2,1.8,6.6,94.8
"71002","L'Abergement-Sainte-Colombe",4.1,3.9,5.2,97.1
"71003","Allerey-sur-Saône",3.9,5.3,5.8,93.7
"71004","Allériot",5.5,4.2,5.2,97.8
"71005","Aluze",12.5,0,5.6,96.3
"71006","Amanzé",0,8.3,2.6,96.5
"71007","Ameugny",33.3,0,8.2,91
"71008","Anglure-sous-Dun",11.1,0,7.3,94
"71009","Anost",13.3,2.2,6.1,91
"71010","Antully",3.8,11.7,5,90.7
"71011","Anzy-le-Duc",12.5,8.3,3.6,94.8
"71012","Artaix",4.5,9.2,3.3,89.5
"71013","Authumes",0,5.9,6.7,95.6
"71014","Autun",19.6,8.5,8,76.4
"71015","Auxy",14.7,7.3,6.5,96.8
"71016","Azé",1.6,4.7,7.2,93.4
"71017","Ballore",0,0,1.5,95.2
"71018","Bantanges",12.6,9,4,93.6
"71019","Barizey",10,10,0.9,98.5
"71020","Barnay",16.7,0,2.5,91.1
"71021","Baron",11.2,5.3,3.3,96.5
"71022","Baudemont",4.7,4.7,6.5,95.8
"71023","Baudrières",8.5,8.4,6.8,94.9
"71024","Baugy",2.9,0,6.7,95.6
"71025","Beaubery",5,5,5.2,92.1
"71026","Beaumont-sur-Grosne",10,15,4.4,94.4
"71027","Beaurepaire-en-Bresse",13.3,8.9,5.4,93.1
"71028","Beauvernois",0,0,6.2,94.1
"71029","Bellevesvre",18.8,6.4,6.3,92.2
"71030","Bergesserin",20,0,5,97.2
"71031","Berzé-le-Châtel",0,0,8.3,93.3
"71032","Berzé-la-Ville",8.9,11.1,3.8,95.6
"71033","Bey",8.9,7.1,3.9,95.4
"71034","Bissey-sous-Cruchaud",20.8,3.7,6.4,97.8
"71035","Bissy-la-Mâconnaise",7.7,7.7,3.7,89.4
"71036","Bissy-sous-Uxelles",0,0,1.7,97.4
"71037","Bissy-sur-Fley",16.7,16.7,5.7,95.2
"71038","Les Bizots",6.7,3.3,6.8,97.4
"71039","Blanot",0,0,4.2,95.3
"71040","Blanzy",12.3,6.7,6.2,88.8
"71041","Bois-Sainte-Marie",33.3,0,2.3,94.2
"71042","Bonnay",6.7,0,4.5,89.5
"71043","Les Bordes",0,20,7.5,86
"71044","Bosjean",17.2,4.3,5,95.6
"71045","Bouhans",0,9.1,9.8,90.5
"71046","La Boulaye",20,0,3.8,94.7
"71047","Bourbon-Lancy",11.2,6.2,7.5,86
"71048","Bourg-le-Comte",8.3,8.3,3.6,96.3
"71050","Bourgvilain",5.6,5.6,4.2,95.3
"71051","Bouzeron",11.1,0,9.7,93.7
"71052","Boyer",9.5,4.8,5,94.1
"71054","Bragny-sur-Saône",5,5.2,5.7,95.9
"71056","Branges",11.9,5.3,4.8,93.4
"71057","Bray",0,14.3,5,100
"71058","Bresse-sur-Grosne",0,16.7,8.8,97.5
"71059","Le Breuil",9.7,6.2,6,93.1
"71060","Briant",20,6.7,3.9,93.4
"71061","Brienne",7.4,9.8,7.5,96.8
"71062","Brion",5,0,8,94.4
"71063","Broye",6.7,4.2,4.1,90.5
"71064","Bruailles",15.9,6.3,3.5,96.3
"71065","Buffières",6.3,12.2,3.7,90.6
"71066","Burgy",40,20,5.7,96
"71067","Burnand",14.3,0,4.9,93.4
"71068","Burzy",0,0,1.9,90
"71069","Bussières",20,2.5,5.8,97.3
"71070","Buxy",10.2,8.2,5,87.9
"71071","Céron",5.9,11.8,9.4,93.5
"71072","Cersot",0,11.1,3.8,98.2
"71073","Chagny",18.1,8.3,5.8,83.4
"71074","Chaintré",5.9,8.8,4.4,95.7
"71075","Chalmoux",2.4,6.9,5.7,89.9
"71076","Chalon-sur-Saône",24.7,11.2,6,74.2
"71077","Chambilly",9.7,6.3,3.8,90.6
"71078","Chamilly",0,12.5,5.8,96.8
"71079","Champagnat",16.7,6.7,4.8,95.3
"71080","Champagny-sous-Uxelles",14.3,0,2.7,93
"71081","Champforgeuil",11.8,13.8,4.8,91.5
"71082","Champlecy",0,14.3,8.4,93.8
"71084","Chânes",8.5,4.7,6,94.6
"71085","Change",0,16.7,5.8,90.5
"71086","Changy",3.6,6.9,4,96.9
"71087","Chapaize",0,11.1,8.8,90.6
"71088","La Chapelle-au-Mans",0,7.5,4.9,93.3
"71089","La Chapelle-de-Bragny",26.7,0,4.6,95.7
"71090","La Chapelle-de-Guinchay",11.5,10.9,5.1,94.4
"71091","La Chapelle-du-Mont-de-France",18.2,9.1,7.7,97.6
"71092","La Chapelle-Naude",6.1,8.7,4.4,94.2
"71093","La Chapelle-Saint-Sauveur",5.1,2.6,6.1,94.1
"71094","La Chapelle-sous-Brancion",14.3,0,6,97.2
"71095","La Chapelle-sous-Dun",3.8,7.7,5.4,94.4
"71096","La Chapelle-sous-Uchon",8.4,8.1,7,93.1
"71097","La Chapelle-Thècle",13.3,0,3.9,94
"71098","Charbonnat",14.2,7.3,1.6,94.8
"71099","Charbonnières",5,3.7,6.5,97.7
"71100","Chardonnay",8.3,0,3.7,97.8
"71101","Charette-Varennes",11.9,7.8,4.6,92.8
"71102","La Charmée",4.7,4.7,6.7,98.9
"71103","Charmoy",5.6,11.1,4.2,94.7
"71104","Charnay-lès-Chalon",8.3,0,4.5,88
"71105","Charnay-lès-Mâcon",18.4,8,5.5,90.5
"71106","Charolles",9.5,7.6,6,83.7
"71107","Charrecey",9.4,4.9,4.6,97
"71108","Chasselas",0,9.1,3.8,94.5
"71109","Chassey-le-Camp",9.5,4.8,7.3,95
"71110","Chassigny-sous-Dun",15.5,7.2,5.6,94.7
"71111","Chassy",4.4,4.1,7.2,93.2
"71112","Château",14.3,7.1,3.3,96.4
"71113","Châteauneuf",25,0,2.8,87.2
"71115","Châtel-Moron",20,20,0,97.1
"71116","Châtenay",20,0,6.8,92
"71117","Châtenoy-en-Bresse",5.7,4.3,3.9,94.8
"71118","Châtenoy-le-Royal",14,9.2,5.8,89.5
"71119","Chaudenay",9.7,6.9,5.9,97.2
"71120","Chauffailles",12.5,7.1,6.7,81.6
"71121","La Chaux",0,0,5.1,96.5
"71122","Cheilly-lès-Maranges",9.4,12.4,6.3,93.1
"71123","Chenay-le-Châtel",9.8,8.9,7.5,94.6
"71124","Chenôves",6.9,13.7,6,95.9
"71125","Chérizet",0,0,5.6,85.7
"71126","Chevagny-les-Chevrières",12.8,12.1,4.7,97.8
"71127","Chevagny-sur-Guye",0,0,8.2,100
"71128","Chiddes",33.3,0,6.9,100
"71129","Chissey-en-Morvan",5.7,0,5.7,89.3
"71130","Chissey-lès-Mâcon",0,7.1,6.1,90.7
"71131","Ciel",15,16.2,6.8,90.6
"71132","Ciry-le-Noble",14.2,7.8,5,90.7
"71133","La Clayette",11.6,5.8,6.6,80.5
"71134","Navour-sur-Grosne",7.6,12.7,5.2,95.1
"71135","Clessé",20.4,12,5,97.5
"71136","Clessy",5.6,0,6.7,93.8
"71137","Cluny",20,7.9,6.6,81.1
"71139","Collonge-en-Charollais",11.1,11.1,6.5,100
"71140","Collonge-la-Madeleine",0,0,3.1,73.7
"71141","Colombier-en-Brionnais",5.6,11.1,4.3,94.8
"71142","La Comelle",13.3,13.3,2.8,95
"71143","Condal",6.9,6.9,5.7,94.1
"71144","Cordesse",25,0,3.4,97.4
"71145","Cormatin",18.2,9.1,5.7,85.6
"71146","Cortambert",7.7,0,3.9,95.3
"71147","Cortevaix",0,0,5.8,93.5
"71148","Coublanc",7.8,5.9,5.3,95.6
"71149","Couches",7,3.2,6.9,86.6
"71150","Crêches-sur-Saône",12,6.8,5.7,91.2
"71151","Créot",0,0,11.5,91.2
"71152","Cressy-sur-Somme",0,0,3.9,94.4
"71153","Le Creusot",15.1,8.5,6.2,77.8
"71154","Crissey",9.7,9.7,4.9,96.2
"71155","Cronat",13,9.4,5.8,92
"71156","Cruzille",13.4,6.6,4,94.9
"71157","Cuiseaux",6.7,7.3,6.7,88.3
"71158","Cuisery",8.9,5.6,6.1,85.6
"71159","Culles-les-Roches",0,16.7,4.7,93
"71160","Curbigny",0,5,8.4,97.1
"71161","Curdin",4.5,4.5,5.9,98.5
"71162","Curgy",9.4,5.1,6.4,96.6
"71163","Curtil-sous-Buffières",25,0,2.8,100
"71164","Curtil-sous-Burnand",0,11.1,5.5,89.1
"71165","Cussy-en-Morvan",0,3.8,7.6,90.7
"71166","Cuzy",28.6,14.3,3.5,97.9
"71167","Damerey",12.5,9.4,4.4,94.2
"71168","Dampierre-en-Bresse",18.2,9.1,4.3,94.4
"71169","Davayé",4.8,7.2,4.8,94.5
"71170","Demigny",7.3,8,5.1,93.8
"71171","Dennevy",18.7,6.1,7,93.4
"71172","Dettey",20,0,4.2,95.3
"71173","Devrouze",14.3,9.9,7.2,95.6
"71174","Dezize-lès-Maranges",0,9.1,7.9,93.5
"71175","Diconne",10.1,4.8,6.5,93.1
"71176","Digoin",15.8,3.9,6.6,78.3
"71177","Dommartin-lès-Cuiseaux",8.3,6.2,7.1,92.9
"71178","Dompierre-les-Ormes",11.3,9.4,6.6,86.7
"71179","Dompierre-sous-Sanvignes",0,0,1.7,96.9
"71181","Donzy-le-Pertuis",0,11.1,3.1,92.5
"71182","Dracy-le-Fort",5.9,3.5,3.6,98.9
"71183","Dracy-lès-Couches",11.1,0,5.8,87.3
"71184","Dracy-Saint-Loup",10.3,7.7,6.5,95.1
"71185","Dyo",0,9.5,3.1,93.1
"71186","Écuelles",18.8,12.5,7,97.4
"71187","Écuisses",10.4,9.9,5.4,93.4
"71188","Épertully",25,0,4.3,93.1
"71189","Épervans",6.9,6.7,3.7,94.9
"71190","Épinac",10.1,8.4,7.7,85.3
"71191","Essertenne",6.8,9.3,5.9,95.4
"71192","Étang-sur-Arroux",10.9,3,7.9,85.5
"71193","Étrigny",3.3,6.6,5.4,94.3
"71194","Farges-lès-Chalon",0,8,4.2,97.9
"71195","Farges-lès-Mâcon",7.7,7.7,3.5,94.1
"71196","Le Fay",11.8,4.6,5.2,96.3
"71198","Flacey-en-Bresse",4.2,9.5,3.4,90
"71199","Flagy",9.1,0,3.7,94
"71200","Fleury-la-Montagne",9.3,6.9,5.8,96.2
"71201","Fley",10,0,3.5,95.8
"71202","Fontaines",8.5,5.1,4.5,93.1
"71203","Fontenay",0,0,0,95.8
"71204","Fragnes-La Loyère",11.5,10.8,4.4,96.5
"71205","Frangy-en-Bresse",7.1,4.8,4.4,92.1
"71206","La Frette",15.4,7.2,4.1,91.1
"71207","Fretterans",0,11.1,3.9,89.5
"71208","Frontenard",0,0,5.8,93.3
"71209","Frontenaud",10.5,7.9,13.4,95
"71210","Fuissé",8.8,0,3.9,96.2
"71212","Génelard",14,4.7,6.8,89.2
"71213","La Genête",19.4,5.6,6.1,92.9
"71214","Genouilly",16.7,8.3,6.1,90
"71215","Gergy",8.4,7.2,4.8,93.2
"71216","Germagny",0,7.1,5.1,98.8
"71217","Germolles-sur-Grosne",12.5,0,3.1,100
"71218","Gibles",9.4,6.2,6.5,92.2
"71219","Gigny-sur-Saône",6.6,6,7.3,92.1
"71220","Gilly-sur-Loire",9.7,6.3,9.3,93.1
"71221","Givry",9.2,5.3,5.2,89.9
"71222","Gourdon",8.4,3.2,4.5,96.6
"71223","La Grande-Verrière",3.1,3.1,6.5,91.6
"71224","Grandvaux",0,16.7,8.3,100
"71225","Granges",6.5,6.2,3.9,97.4
"71226","Grevilly",0,0,6.9,94.4
"71227","Grury",12.5,6.3,5.5,91.7
"71228","Guerfand",8.3,8.3,7.8,97.4
"71229","Les Guerreaux",0,6.7,7.6,92.1
"71230","Gueugnon",11.9,4.8,6.9,82.3
"71231","La Guiche",10.3,3.5,3.2,93.5
"71232","Hautefond",7.7,0,3.9,98.7
"71233","L'Hôpital-le-Mercier",15.8,10.5,3.5,94.5
"71234","Huilly-sur-Seille",5.1,10.4,7.4,91.2
"71235","Hurigny",7.3,8.1,7,96.8
"71236","Igé",16.7,9,5.3,95.4
"71237","Igornay",16.3,6.1,7.5,88.9
"71238","Iguerande",6.6,7.6,7.3,94
"71239","Issy-l'Évêque",12.7,4.8,8.1,91.4
"71240","Jalogny",4.2,8.3,2.7,97.1
"71241","Jambles",10.5,3.1,7.3,96
"71242","Joncy",17.9,3.6,5.3,90.1
"71243","Joudes",8.3,8.1,5.2,93.8
"71244","Jouvençon",13.9,7,8.7,94.4
"71245","Jugy",11.8,6,2.5,97
"71246","Juif",7.1,14.3,2.7,93.6
"71247","Jully-lès-Buxy",0,9.8,6.3,95.7
"71248","Lacrost",13.6,6.8,5.4,94.9
"71249","Laives",16.7,5,4.9,94.3
"71250","Laizé",6,7.1,3.3,97.9
"71251","Laizy",18.4,2.6,6.1,95.5
"71252","Lalheue",4.3,8.7,4.5,96.9
"71253","Lans",8,7.4,4.5,98
"71254","Lays-sur-le-Doubs",10,10,5.3,95
"71255","Lesme",8.3,0,2.2,95.3
"71256","Lessard-en-Bresse",3.1,8.4,4.7,92
"71257","Lessard-le-National",16.3,4.7,4.5,98.5
"71258","Leynes",16.7,6.3,6.5,96.9
"71259","Ligny-en-Brionnais",13.6,9.1,6.2,96.8
"71261","Loisy",7.3,7.6,5.4,93.6
"71262","Longepierre",0,10,4,85.9
"71263","Louhans",19.2,5.8,8.2,81.9
"71264","Lournand",5.4,0,6.3,95.4
"71266","Lucenay-l'Évêque",11,5.4,5.5,83.5
"71267","Lugny",13.1,7.2,5,93.2
"71268","Lugny-lès-Charolles",0,9.3,4.9,95
"71269","Lux",10.8,6.8,5.1,91.9
"71270","Mâcon",19.5,12.9,5.7,79.3
"71271","Mailly",0,12.5,6.6,95.9
"71272","Malay",0,8.2,2.4,93.4
"71273","Maltat",5.3,0,4.4,93.7
"71274","Mancey",8.3,8.3,3.6,93.6
"71275","Marcigny",22.7,5.2,8.3,81.3
"71276","Marcilly-la-Gueurce",0,12.5,2,96.6
"71277","Marcilly-lès-Buxy",6.8,6.8,2.5,96.6
"71278","Marigny",0,0,6.8,96.9
"71279","Le Rousset-Marizy",8.2,10.4,5.8,93
"71280","Marly-sous-Issy",20,0,4.3,95
"71281","Marly-sur-Arroux",13.6,4.5,5.3,93.9
"71282","Marmagne",8.9,5.8,6.1,93.7
"71283","Marnay",14.7,2.9,6,95.1
"71284","Martailly-lès-Brancion",0,0,6.8,97.2
"71285","Martigny-le-Comte",8.8,8.3,5.1,93.5
"71286","Mary",5.3,10.5,4.9,96.4
"71287","Massilly",10,0,4.9,94.3
"71289","Matour",16.4,11.6,5.8,87.3
"71290","Mazille",11.1,4.2,2.2,95
"71291","Melay",6.9,10.3,4.4,93.9
"71292","Mellecey",2.4,4.9,5.2,97.2
"71293","Ménetreuil",7.4,7.3,2.1,92.3
"71294","Mercurey",14.7,4,5.1,91.2
"71295","Mervans",15.3,9.4,5.6,90.3
"71296","Messey-sur-Grosne",4.5,6.3,4.6,96.9
"71297","Mesvres",13.3,4.4,8,92.2
"71299","Milly-Lamartine",4.5,3.5,4.4,97.1
"71300","Le Miroir",16.6,8.5,4,93
"71301","Mont",25,8.3,1.4,96.2
"71302","Montagny-lès-Buxy",0,0,2.3,97
"71303","Montagny-près-Louhans",18.8,12.5,4,93.5
"71305","Montbellet",13.2,9.4,6.1,95.1
"71306","Montceau-les-Mines",18.4,8.6,5.5,79.1
"71307","Montceaux-l'Étoile",5.7,10.6,4.2,93.1
"71308","Montceaux-Ragny",0,0,7.1,100
"71309","Montcenis",12.1,5.2,5.3,90.1
"71310","Montchanin",15.7,8.7,5.9,81.9
"71311","Montcony",0,6.1,5.6,90.6
"71312","Montcoy",6.2,12.5,3.7,93.9
"71313","Monthelon",4.2,8.2,5,97.2
"71314","Montjay",26.7,0,6.1,90.2
"71315","Mont-lès-Seurre",20,10,3,95.9
"71316","Montmelard",4.8,5.3,5.9,92.7
"71317","Montmort",0,0,3.9,96.3
"71318","Montpont-en-Bresse",12.7,5.6,5.2,92.5
"71319","Montret",9.5,9.5,5.4,91.6
"71320","Mont-Saint-Vincent",6.2,6.2,3.7,90
"71321","Morey",23.1,7.7,3.8,95.5
"71322","Morlet",0,0,11.8,93.5
"71323","Mornay",0,11.1,6.1,97.3
"71324","Moroges",13.5,5.4,5.1,93.7
"71325","La Motte-Saint-Jean",6.4,5,6.3,94
"71326","Mouthier-en-Bresse",7.9,7.7,5.3,98.1
"71327","Mussy-sous-Dun",13.7,8.5,3.3,97.4
"71328","Nanton",19.1,7.9,6.6,92.4
"71329","Navilly",13,4.3,3.7,94.3
"71330","Neuvy-Grandchamp",2.1,0,3.9,93.1
"71331","Nochize",14.3,0,0,90.9
"71332","Ormes",14.3,9.9,4.2,95.5
"71333","Oslon",12.5,4.9,4.4,95.9
"71334","Oudry",10.3,10,6.4,98
"71335","Ouroux-sous-le-Bois-Sainte-Marie",0,25,3.8,97
"71336","Ouroux-sur-Saône",12,5.5,4,94
"71337","Oyé",5,5,6.7,95.5
"71338","Ozenay",0,6.9,2.9,89.9
"71339","Ozolles",4,8,5.8,94.6
"71340","Palinges",14.4,7.3,5.8,90.2
"71341","Palleau",6.3,12.5,6.2,97.9
"71342","Paray-le-Monial",14.9,7.2,5.9,79.4
"71343","Paris-l'Hôpital",5.9,12.2,5.3,97.5
"71344","Passy",0,25,3.8,93.3
"71345","Péronne",13.1,7.6,5,95.7
"71346","Perrecy-les-Forges",10,5,4.8,90.5
"71347","Perreuil",9.1,9.1,4.1,93.4
"71348","Perrigny-sur-Loire",11.1,11.1,5.4,95.2
"71349","La Petite-Verrière",0,0,4.4,88.9
"71350","Pierreclos",17,5.7,4.3,93.5
"71351","Pierre-de-Bresse",12.2,3.7,5.9,85.7
"71352","Le Planois",0,0,5.3,95.5
"71353","Plottes",6.1,2.9,6.5,85.7
"71354","Poisson",13.9,5.6,6.5,95.3
"71355","Pontoux",6.3,12.3,5.2,93.2
"71356","Pouilloux",1.7,8,5.1,96.6
"71357","Pourlans",7.1,7.1,5,94.6
"71358","Pressy-sous-Dondin",14.3,0,3.4,95.6
"71359","Préty",8.3,2.8,4.9,94
"71360","Prissé",12.5,8.3,4.8,94.4
"71361","Prizy",0,0,5.8,96.4
"71362","Pruzilly",9.9,5.1,3.4,97
"71363","Le Puley",0,0,2.8,93.2
"71364","La Racineuse",0,9.1,2.9,95.2
"71365","Rancy",11.4,8.9,6.4,95.6
"71366","Ratenelle",4.5,9.1,3.9,92.4
"71367","Ratte",8.3,4.2,8.5,90.6
"71368","Reclesne",0,5.6,5.1,96.1
"71369","Remigny",0,3.1,7.9,96.5
"71370","Rigny-sur-Arroux",2.7,8.7,5.6,95.6
"71371","La Roche-Vineuse",13.5,9.3,6.3,88
"71372","Romanèche-Thorins",11.9,9.4,4.5,93.4
"71373","Romenay",18.6,6.9,6,91.3
"71374","Rosey",18.2,0,3,97.3
"71376","Roussillon-en-Morvan",11.8,0,4.7,92.7
"71377","Royer",0,0,3.8,97
"71378","Rully",10.9,4.9,4.2,94.9
"71379","Sagy",5.2,6.2,4.4,93.5
"71380","Saillenard",8.2,4,6.3,93
"71381","Sailly",0,20,13.6,97.3
"71382","Saint-Agnan",4.5,4.5,7.1,90.7
"71383","Saint-Albain",12.5,12.5,3.7,93.9
"71384","Saint-Ambreuil",7.5,10.9,4.6,98.9
"71385","Saint-Amour-Bellevue",2.9,5.9,4.6,93.9
"71386","Saint-André-en-Bresse",0,16.7,10.3,97.7
"71387","Saint-André-le-Désert",6.2,6.2,4.5,96.7
"71388","Saint-Aubin-en-Charollais",0,6.6,6.9,95.2
"71389","Saint-Aubin-sur-Loire",0,5.2,3,88.5
"71390","Saint-Berain-sous-Sanvignes",10.4,10.4,5.6,92.3
"71391","Saint-Bérain-sur-Dheune",14.7,5.9,4.5,94.8
"71392","Saint-Boil",13.4,9.9,6.4,95.8
"71393","Saint-Bonnet-de-Cray",0,6.5,6.1,95.6
"71394","Saint-Bonnet-de-Joux",14.9,0,7.5,83.5
"71395","Saint-Bonnet-de-Vieille-Vigne",9.1,18.2,10.2,93.6
"71396","Saint-Bonnet-en-Bresse",10.2,6.7,4.3,93.7
"71397","Sainte-Cécile",22.2,5.6,2.4,95.2
"71398","Saint-Christophe-en-Bresse",1.6,3.1,4.2,96.7
"71399","Saint-Christophe-en-Brionnais",13.3,6.7,6.3,91.7
"71400","Saint-Clément-sur-Guye",0,0,0,98.5
"71401","Sainte-Croix-en-Bresse",15.8,2.5,6.7,92.2
"71402","Saint-Cyr",11.8,7.8,6.1,97.4
"71403","Saint-Denis-de-Vaux",6.8,0,6.2,92.7
"71404","Saint-Désert",16.4,3.6,3.9,95.7
"71405","Saint-Didier-en-Bresse",25,0,3.7,94.4
"71406","Saint-Didier-en-Brionnais",0,0,6.8,98.5
"71407","Saint-Didier-sur-Arroux",6.8,0,5.2,96.2
"71408","Saint-Edmond",7.6,8,6.4,97.6
"71409","Saint-Émiland",11.1,5.6,7.6,92.4
"71410","Saint-Étienne-en-Bresse",10.2,10,5.8,94.6
"71411","Saint-Eugène",10,0,2.3,97.2
"71412","Saint-Eusèbe",5.2,7.8,4.4,95.1
"71413","Saint-Firmin",9.4,7.5,4.4,97.7
"71414","Saint-Forgeot",17.2,3.4,6.5,91.4
"71415","Sainte-Foy",25,0,4.7,94
"71416","Saint-Gengoux-de-Scissé",17.1,8.6,7.1,94.5
"71417","Saint-Gengoux-le-National",15.1,7.4,5,82.5
"71419","Saint-Germain-du-Bois",9.8,5.9,7,85.2
"71420","Saint-Germain-du-Plain",10.6,9,5.5,94.7
"71421","Saint-Germain-en-Brionnais",0,10,4.2,96.4
"71422","Saint-Germain-lès-Buxy",12.5,18.5,3.8,97.1
"71423","Saint-Gervais-en-Vallière",7.7,7.7,5.8,94.4
"71424","Saint-Gervais-sur-Couches",0,8.3,4.3,94.2
"71425","Saint-Gilles",11.9,5.7,2.7,94
"71426","Sainte-Hélène",14.7,3.9,3.1,97.8
"71427","Saint-Huruge",0,0,6.8,93.5
"71428","Saint-Igny-de-Roche",4.4,11.1,5.1,96.6
"71430","Saint-Jean-de-Vaux",8,4,5.3,96.4
"71431","Saint-Jean-de-Trézy",4.8,4.8,5.7,95
"71433","Saint-Julien-de-Civry",6.8,3.2,5.1,91.5
"71434","Saint-Julien-de-Jonzy",9.6,4.7,7,95.2
"71435","Saint-Julien-sur-Dheune",5.9,0,3.1,95.4
"71436","Saint-Laurent-d'Andenay",14.5,9.7,6,93
"71437","Saint-Laurent-en-Brionnais",0,4.5,5.1,94.5
"71438","Saint-Léger-du-Bois",18.7,6.2,6.6,91.8
"71439","Saint-Léger-lès-Paray",0,4.5,4.1,98
"71440","Saint-Léger-sous-Beuvray",15.8,10.5,6,90.5
"71441","Saint-Léger-sous-la-Bussière",6.1,13.1,6.4,93.6
"71442","Saint-Léger-sur-Dheune",10.1,7.8,6,88.3
"71443","Saint-Loup-Géanges",8.8,8.8,5.1,97.8
"71444","Saint-Loup-de-Varennes",9.4,9.1,4.5,97
"71445","Saint-Marcel",15.7,7.9,4.8,89.4
"71446","Saint-Marcelin-de-Cray",7.7,0,5.3,95
"71447","Saint-Mard-de-Vaux",11.7,5.8,3.3,95.9
"71448","Saint-Martin-Belle-Roche",11.9,6,5.2,96.2
"71449","Saint-Martin-d'Auxy",14.3,14.3,2.3,97.6
"71450","Saint-Martin-de-Commune",0,12.5,6.7,92
"71451","Saint-Martin-de-Lixy",14.3,14.3,4,93
"71452","Saint-Martin-de-Salencey",0,20,4.9,94.1
"71453","Saint-Martin-du-Lac",5.9,0,7.3,97.2
"71454","Saint-Martin-du-Mont",9.1,0,3.5,97.5
"71455","Saint-Martin-du-Tartre",0,0,8.8,91.9
"71456","Saint-Martin-en-Bresse",6.7,5.9,4.6,95.9
"71457","Saint-Martin-en-Gâtinois",16.7,0,3.3,96.4
"71458","Saint-Martin-la-Patrouille",50,0,5.9,100
"71459","Saint-Martin-sous-Montaigu",0,9.6,4.9,97.4
"71460","Saint-Maurice-de-Satonnay",6.5,6.5,4,95.3
"71461","Saint-Maurice-des-Champs",25,0,10.6,100
"71462","Saint-Maurice-en-Rivière",10,9.7,2.7,93.2
"71463","Saint-Maurice-lès-Châteauneuf",18.2,9,3.3,95.1
"71464","Saint-Maurice-lès-Couches",0,0,2.8,96.4
"71465","Saint-Micaud",12.4,12.6,6.7,97.4
"71466","Saint-Nizier-sur-Arroux",12.5,0,10.9,98.1
"71468","Saint-Pierre-de-Varennes",7,3.5,4.8,97
"71469","Saint-Pierre-le-Vieux",0,4.9,4,93.7
"71470","Saint-Point",4.5,4.5,3.7,93.5
"71471","Saint-Privé",0,0,2.6,93.2
"71472","Saint-Prix",9.1,9.1,6.7,92.5
"71473","Saint-Racho",33.3,0,6.5,92.1
"71474","Sainte-Radegonde",9.1,0,6.6,97.3
"71475","Saint-Rémy",12,9,4.7,90.3
