"IRIS","DISP_TP6019"
751166126,"8.1"
751166127,"9.6"
751166128,"9.5"
751166129,20180
751166130,"13.6"
751166201,25630
751166202,"9.9"
751166203,28110
751166204,"8.8"
751166205,27840
751166206,25540
751166207,"13.6"
751166208,"11.5"
751166209,27110
751166210,28340
751166211,"9.9"
751166212,23120
751166213,"9.6"
751166214,24620
751166215,25780
751166216,25760
751166217,"11.6"
751166218,"10.6"
751166219,11
751166220,"10.8"
751166221,21670
751166301,"12.8"
751166302,"12.3"
751166303,"11.1"
751166304,11
751166305,"14.6"
751166306,"11.2"
751166307,"9.9"
751166308,"11.8"
751166309,"11.7"
751166310,24260
751166311,23250
751166401,22080
751166402,"12.3"
751166403,"12.5"
751166404,"11.9"
751166405,"10.1"
751166406,"11.8"
751166407,"12.9"
751166409,"13.9"
751176501,"10.2"
751176502,"10.9"
751176503,23770
751176504,"8.1"
751176505,"18.3"
751176506,"12.9"
751176507,"9.5"
751176508,"7.8"
751176509,29470
751176510,"8.8"
751176511,26090
751176512,9
751176513,26930
751176514,25130
751176515,15
751176601,27110
751176602,"9.8"
751176603,"7.6"
751176604,"9.5"
751176605,27060
751176606,28640
751176607,27160
751176608,29690
751176609,27760
751176610,28160
751176611,"7.2"
751176612,"7.1"
751176613,25390
751176614,"16.7"
751176615,"27.3"
751176616,"28.6"
751176701,"12.4"
751176702,"10.6"
751176703,"12.5"
751176704,26320
751176705,25110
751176706,26350
751176707,23960
751176708,"12.6"
751176709,"11.5"
751176710,"10.6"
751176711,"11.4"
751176712,24630
751176713,26560
751176714,"26.5"
751176715,"9.6"
751176716,"14.3"
751176801,"14.3"
751176802,"12.1"
751176803,"12.7"
751176804,12
751176805,"18.5"
751176806,"18.6"
751176807,"17.8"
751176808,"15.7"
751176809,"17.7"
751176810,"11.5"
751176811,"16.5"
751176812,"24.7"
751176813,"22.2"
751176814,27
751176815,"22.2"
751176816,"36.4"
751176817,11880
751186901,"12.6"
751186902,"16.6"
751186903,"14.5"
751186904,12
751186905,"15.3"
751186906,"14.2"
751186907,"10.5"
751186908,"11.2"
751186909,"13.9"
751186910,25470
751186911,28520
751186912,22610
751186913,20920
751186914,21750
751186915,"19.3"
751186916,18
751186917,"11.5"
751186918,"12.4"
751186919,"14.4"
751186920,"19.2"
751186921,"18.6"
751186922,"10.7"
751186923,"18.1"
751186924,"20.9"
751186925,"31.1"
751186926,"37.4"
751186927,"41.9"
751186928,"36.3"
751187001,"17.1"
751187002,"13.3"
751187003,"12.7"
751187004,"13.7"
751187005,"13.7"
751187006,"14.2"
751187007,"20.3"
751187008,23460
751187009,"11.8"
751187010,"14.3"
751187011,"11.5"
751187012,22230
751187013,"9.8"
751187014,"19.2"
751187015,13
751187016,"14.8"
751187017,"25.5"
751187018,24
751187019,"19.8"
751187020,"20.1"
751187021,"18.2"
751187022,"12.2"
751187023,12170
751187024,"15.4"
751187025,"19.2"
751187026,22
751187027,"32.3"
751187101,"22.5"
751187102,"37.9"
751187103,"38.2"
751187104,"27.7"
751187105,"32.2"
751187106,30
751187107,"27.4"
751187108,"30.6"
751187109,33
751187110,"27.3"
751187201,"31.3"
751187202,29
751187203,"25.2"
751187204,"23.6"
751187205,"23.7"
751187206,"23.5"
751187207,"30.3"
751187208,"32.1"
751187209,"41.2"
751197301,"19.2"
751197302,20
751197303,"18.9"
751197304,"19.2"
751197305,"14.9"
751197306,"34.4"
751197307,"31.1"
751197308,"31.2"
751197309,"22.8"
751197310,"26.8"
751197311,"19.5"
751197312,28
751197313,"17.4"
751197314,"27.3"
751197315,"22.6"
751197316,"24.2"
751197317,"31.1"
751197401,"25.8"
751197402,"18.3"
751197403,"25.2"
751197404,"26.2"
751197405,"27.5"
751197406,"26.9"
751197407,"36.8"
751197408,"33.3"
751197409,"33.5"
751197410,12240
751197411,15
751197413,"20.6"
751197501,19
751197502,"18.4"
751197503,"22.6"
751197504,"22.6"
751197505,"14.4"
751197506,"10.6"
751197507,"21.7"
751197508,"9.5"
751197509,"28.7"
751197510,"18.5"
751197511,"16.2"
751197512,11550
751197513,"23.7"
751197514,"8.7"
751197515,11
751197516,29
751197517,"29.1"
751197518,"34.1"
751197519,"28.5"
751197520,20
751197521,"17.5"
751197522,18
751197523,"12.5"
751197524,"12.7"
751197601,"13.2"
751197602,"12.7"
751197603,"11.6"
751197604,"14.6"
751197605,"26.2"
751197606,"22.4"
751197607,21580
751197608,"19.6"
751197609,"14.8"
751197610,"29.9"
751197611,"12.9"
751197612,"14.9"
751197613,"16.7"
751197614,"17.1"
751197615,"15.2"
751197616,"25.1"
751207701,"20.2"
751207702,"17.2"
751207703,"23.2"
751207704,"21.6"
751207705,"26.1"
751207706,"18.2"
751207707,20
751207708,"29.2"
751207709,"37.7"
751207710,"27.4"
751207711,"22.6"
751207712,"20.7"
751207713,"22.9"
751207714,"15.4"
751207801,"26.2"
751207802,"15.7"
751207803,35
751207804,"32.7"
751207805,"13.3"
751207806,"17.3"
751207807,"11.7"
751207808,17
751207809,"11.9"
751207810,"27.8"
751207811,"13.4"
751207812,"10.6"
751207813,"24.6"
751207814,"24.1"
751207815,"28.1"
751207816,"15.4"
751207901,"11.8"
751207902,20060
751207903,"13.5"
751207904,"11.7"
751207905,"13.7"
751207906,28
751207907,"20.9"
751207908,"26.5"
751207909,19900
751207910,"29.1"
751207911,"30.2"
751207912,14
751207913,"11.4"
751207914,"10.9"
751207915,"9.9"
751207916,"21.4"
751208001,"24.6"
751208002,13
751208003,"15.5"
751208004,24540
751208005,"18.1"
751208006,"11.1"
751208007,"20.5"
751208008,"29.8"
751208009,"37.7"
751208010,"27.3"
751208011,"31.3"
751208012,"19.8"
751208013,"18.9"
751208014,"18.1"
751208015,"14.2"
751208016,"21.4"
751208017,20
751208018,"22.6"
751208019,"22.4"
751208020,38
751208021,"30.3"
751208022,"20.9"
751208023,"18.2"
751208024,"15.1"
751208025,"16.2"
751208026,"12.6"
760570102,"16.1"
760570103,"18.2"
760570104,"5.9"
760570105,13720
761080101,23280
761080102,24480
761080104,"5.5"
761080105,"5.4"
761140101,"22.4"
761140102,"18.4"
761140103,"26.5"
761140104,"26.3"
761570101,"14.6"
761570201,20010
761570301,10320
761570302,"46.7"
761570401,"26.6"
761570501,30
761570502,"46.2"
761650102,13750
761650103,17
761650104,"21.8"
762160101,"21.9"
762160102,"16.8"
762160103,"21.2"
762160104,"32.1"
762170101,11
762170102,27
762170103,"41.9"
762170104,"21.2"
762170105,"39.1"
762170107,"12.6"
762170108,"24.6"
762170109,"22.5"
762170110,"25.1"
762170111,23
762170112,"12.6"
762170113,"14.9"
762170114,16600
762170115,"34.1"
762170116,"38.4"
762310101,"39.9"
762310102,"27.6"
762310103,"39.8"
762310104,"33.5"
762310105,"36.1"
762310106,"36.1"
762310107,19920
762310108,10480
762590101,"13.8"
762590102,"15.7"
762590103,"19.4"
762590104,"16.6"
762590105,"23.1"
762590106,"23.7"
762590107,"12.3"
762590108,10790
762590109,"24.9"
762590110,17010
762590111,15820
763220101,14
763220102,"15.5"
763220103,11
763220201,"10.5"
763220202,"10.8"
763220301,19
763220302,10
763220401,"11.1"
763220402,"16.6"
763220403,22
763220501,23
763510101,18200
763510102,"16.8"
763510103,9
763510104,"12.5"
763510105,"8.1"
763510106,20220
763510107,20230
763510108,"10.8"
763510201,"11.9"
763510301,20840
763510302,19880
763510303,18550
763510304,"9.1"
763510401,"12.1"
763510402,"14.5"
763510403,"20.5"
763510404,"27.8"
763510405,"25.6"
763510501,"25.7"
763510502,21780
763510503,20510
763510504,20580
763510505,19440
763510506,17700
763510507,20090
763510601,"35.3"
763510602,"34.7"
763510701,15
763510702,"10.2"
763510703,"27.6"
763510801,"30.2"
763510802,"25.4"
763510803,"28.8"
763510901,41
763510902,"44.2"
763511001,"23.1"
763511101,22
763511102,"29.7"
763511201,"26.5"
763511202,"16.1"
763511203,17
763511204,17290
763511301,"48.7"
763511302,"41.6"
763511303,"40.3"
763511401,13100
763511402,"46.7"
763511501,"11.9"
763511502,"18.5"
763511503,"24.4"
763511601,18430
763511602,"17.5"
763511603,19090
763511701,"21.2"
763511702,"17.5"
763511703,"13.3"
763511704,"25.8"
763511801,"29.9"
763511802,"17.1"
763511803,"17.7"
763511804,"42.2"
763511901,"32.2"
763512001,"29.2"
763512101,21000
763512201,"32.9"
763512202,"45.9"
763512203,"21.7"
763512204,"27.8"
763512205,"34.5"
763512301,"37.4"
763512302,"47.3"
763512303,"50.5"
763512304,"45.7"
763512305,"41.4"
763512306,26
763512307,"39.4"
763512308,"48.4"
763512309,"38.3"
763512501,"15.4"
764100102,"9.2"
764100104,"27.3"
764100105,"30.9"
764100106,"28.7"
764470102,21300
764470104,21140
764470105,"11.9"
764470106,22030
764470107,"11.3"
764470108,11
764470109,"14.9"
764510101,18420
764510102,19960
764510103,22830
764510202,14840
764510203,"19.9"
764510301,27540
764510302,29390
764510303,23580
764510304,19860
764840101,"32.1"
764840102,"21.1"
764840103,"14.8"
764840104,"15.8"
764840105,"14.3"
764980102,"18.3"
764980103,16
764980104,"18.6"
764980105,"47.7"
764980106,"35.1"
764980107,15410
764980108,"21.8"
764980109,"34.4"
764980110,"11.3"
764980111,"19.1"
764980112,"17.5"
765400101,"18.8"
765400102,15
765400103,19
765400104,15
765400105,18910
765400106,"15.3"
765400201,"15.1"
765400202,"29.2"
765400203,"20.8"
765400204,14
765400301,16420
765400303,"31.7"
765400304,"22.5"
765400305,"23.4"
765400306,37
765400402,"21.7"
765400403,12
765400404,"13.5"
765400405,24
765400501,"11.6"
765400502,"9.7"
765400503,23020
765400504,23750
765400601,"10.4"
765400602,"16.8"
765400604,"13.5"
765400701,"33.1"
765400702,"45.6"
765400801,"57.9"
765400802,"63.4"
765400901,"53.7"
765400902,"23.8"
765401001,"35.9"
765401002,"13.4"
765401003,"18.4"
765401004,"17.3"
765401005,"24.7"
765750102,"57.7"
765750105,"64.1"
765750106,"52.8"
765750107,"39.8"
765750201,"25.6"
765750202,"26.5"
765750203,"9.4"
765750301,"22.3"
765750401,"22.6"
765750402,"13.2"
765750601,"19.5"
765750602,"15.2"
765750801,"21.5"
765750802,"34.3"
765750903,"14.2"
766810101,"22.6"
766810102,"9.3"
766810103,13
766810104,"7.7"
766810105,"34.8"
766810107,"25.2"
766810108,"26.6"
766810110,19160
766810111,"14.5"
766810112,19310
766810113,"18.8"
766810114,32
767580101,"11.4"
767580102,"8.1"
767580103,"16.5"
767580104,31
767580105,"10.8"
770140101,10990
770140102,11
770140103,20880
770140104,"13.5"
770140105,20420
770530101,"9.9"
770530102,"13.3"
770530201,"6.3"
770580101,23430
770580102,"7.5"
770580103,23790
770580104,"15.2"
770580105,15330
770670101,"9.3"
770670102,21310
770670103,22000
770830101,5
770830102,"16.2"
770830201,"19.6"
770830202,"14.9"
770830301,"8.9"
770830302,18
770830303,13100
771080101,"17.7"
771080102,"18.3"
771080201,"11.4"
771080301,"13.9"
771080302,21550
771080303,22020
771080304,14820
771080401,"17.1"
771080501,"16.8"
771080502,"11.4"
771080503,"28.4"
771080601,"8.1"
771080602,"20.5"
771080701,"13.1"
771080702,"12.9"
771080703,24
771180101,21630
771180102,22690
771180103,18380
771180104,"8.3"
771220101,21360
771220102,19240
771220201,"23.7"
771220202,18970
771220203,20
771220301,14200
771220302,"12.2"
771220401,"13.6"
771220402,23700
771220403,19710
771220404,21500
771310101,"7.1"
771310102,10750
771310201,16860
771310202,18
771310301,"13.1"
771520101,"13.7"
771520201,"15.8"
771520202,"33.3"
771520203,"12.7"
771520204,"19.1"
771520301,"37.5"
771520302,"35.2"
771520401,"10.4"
771860101,"21.7"
771860102,17
771860103,"12.4"
771860104,18930
771860105,19590
771860106,"10.6"
771860107,20260
772430102,"12.9"
772430103,"13.9"
772430201,"8.6"
772430202,"8.1"
772430301,20790
772430302,21240
772430303,13140
772510104,19190
772510105,16230
772510106,"13.4"
772580101,17
772580102,"14.9"
772580103,18880
772580201,"18.2"
772580202,"18.7"
772840102,"12.2"
772840103,"9.7"
772840202,"13.6"
772840203,"40.2"
772840204,"40.3"
772840301,"28.9"
772840302,"18.5"
772840401,47
772840403,"41.2"
772840501,"24.3"
772840502,"35.5"
772840503,"22.9"
772840504,"26.9"
772840602,15120
772840603,"30.2"
772840701,"18.4"
772840702,"15.5"
772840801,"15.4"
772840802,20420
772840901,"14.7"
772840902,"20.5"
772850101,22
772850102,29
772850103,"19.6"
772850201,"25.2"
772850202,"21.4"
772850203,"20.6"
772850204,"24.3"
772850301,19600
772880101,"32.8"
772880102,12080
772880103,20
772880201,"49.8"
772880202,"28.1"
772880203,"25.2"
772880301,"17.9"
772880401,"31.6"
772880501,"37.2"
772880502,"31.9"
772880503,"15.2"
772880601,"20.9"
772880602,"13.6"
772880603,"12.7"
772940101,"19.8"
772940103,"16.5"
772940201,13
772940202,"8.5"
772940203,"10.5"
772960101,"25.4"
772960102,20230
772960103,"14.9"
772960106,"11.4"
772960107,"16.7"
773050101,"32.9"
773050102,11000
773050103,61
773050104,57
773050105,"27.6"
773050202,"23.8"
773050203,"24.6"
773070101,"6.2"
773070102,"5.7"
773070103,"10.5"
773070104,"10.5"
773160101,"7.4"
773160102,"7.5"
773160103,"5.6"
773330101,"13.2"
773330102,"43.6"
773330103,"35.2"
773330104,"25.2"
773330201,"16.7"
773370101,"13.5"
773370201,"28.4"
773370202,"22.4"
773370203,"27.8"
773370204,18
773370205,"17.5"
773370206,15
773500101,15530
773500201,7
773500301,"9.4"
773500302,22420
773500303,27600
773500401,"12.8"
773500402,22720
773500501,29310
773730101,"9.4"
773730102,19810
773730103,"12.1"
773730201,"17.7"
773730301,27110
773730401,"14.9"
773730402,"11.7"
773730502,"11.8"
773730503,"8.8"
773730504,"6.7"
773790101,25
773790102,18090
773790103,"17.4"
773790201,"16.9"
773790202,10330
773900101,"6.4"
773900102,20720
773900201,12160
773900202,"14.3"
773900203,"26.2"
773900301,"11.7"
773900302,21080
773900401,"9.1"
774070101,25440
774070102,22260
774070103,"10.7"
774070104,"11.4"
774070105,17830
774070106,"8.5"
774450101,9
774450102,12
774450201,"13.8"
774450202,13
774450203,"23.9"
774450301,"22.2"
774450302,14850
774450401,"7.6"
774680101,22170
774680102,"8.4"
774680103,13200
774680201,16
774680202,"9.5"
774680203,13650
774680204,"34.1"
774680205,"24.3"
774680206,"16.6"
774790101,"8.1"
774790102,"14.6"
774790103,21960
774790104,19580
774790105,14210
774870101,20550
774870102,21890
774870103,17550
774870104,20920
775140101,"15.1"
775140102,"11.5"
775140103,"10.8"
775140104,"11.8"
775140201,"14.3"
775140301,"19.4"
780050103,"16.7"
780050104,18
780050105,22
780050106,"15.5"
780050107,22710
780050108,"9.4"
780050109,"7.7"
780150101,17930
780150102,23940
780150103,18590
780150104,20580
780150105,22180
780150106,24140
780290101,19550
780290102,"10.1"
780290103,21430
780290104,12680
780290105,"18.8"
780290106,15840
780730103,20310
780730104,19800
780730105,22990
780730106,21560
780730107,19750
780730108,19670
781230101,"8.3"
781230102,"7.4"
781230103,33
781230104,"30.3"
781230105,12690
781230106,17730
781240101,12840
781240102,21250
781240103,22750
781240104,26150
781240105,25580
781260101,16770
781260102,14500
781260103,"18.3"
781260104,"18.3"
781260105,23830
781260106,27480
781260107,24260
781260108,18530
781260109,26290
781260110,31430
781260111,22130
781380101,19700
781380102,"26.6"
781380103,"25.3"
781380104,"25.9"
781380105,11520
781460101,23120
781460102,"12.9"
781460103,20200
781460104,24220
781460105,"8.8"
781460106,24230
781460107,15690
781460108,21780
781460109,30470
781460110,27280
781460111,28420
781460112,28150
781460113,30710
781580101,21490
781580102,26100
781580103,23990
781580104,23960
781580105,19830
781580106,20840
781580107,30060
781580108,32870
781580109,25820
781580110,20030
781580111,20890
781580112,23280
781580113,22630
781580201,23860
781650101,24860
781650102,"10.2"
781650103,16350
781650104,19960
781650105,15
781650106,"10.3"
781720101,21110
781720102,"14.6"
781720103,"20.6"
781720104,"10.7"
781720105,23010
781720106,22790
781720107,20650
781720108,19740
781720109,14
781720110,23050
781720111,18830
781720112,"14.8"
781720113,21730
781720114,"14.8"
781720115,16110
781900101,22110
781900102,31190
781900103,21800
781900104,30490
782080101,8
782080102,18350
782080103,"24.4"
782080104,"10.5"
782080105,21430
782080106,22250
782080107,25200
782080108,11
782420101,21190
782420102,"13.1"
782420103,15480
782420104,"16.7"
782420105,23430
782420106,24350
782970101,"12.7"
782970102,14960
782970103,"10.2"
782970104,"13.8"
782970105,"10.7"
782970106,14
782970107,9
782970108,"8.9"
783110101,21740
783110102,18730
783110103,22010
783110201,"8.9"
783110202,21270
783110203,23760
783110301,"8.4"
783110302,"14.5"
783110303,8
783110401,22650
783110402,24920
783110403,"12.6"
783110501,23370
783110502,"7.8"
783350101,"9.3"
783350102,"20.8"
783350103,"17.4"
783350104,12240
783350105,"21.1"
783580101,26060
783580102,28110
783580103,23250
783580104,24040
783580105,7
783580106,"7.1"
783580107,30730
783580108,"6.7"
783580109,29200
783610101,"37.9"
783610102,"45.2"
783610103,"48.3"
783610104,"50.1"
783610107,"45.9"
783610108,"46.3"
783610109,"44.8"
783610110,"37.3"
783610111,"42.7"
783610112,"32.4"
783610113,"37.5"
783610114,"27.9"
783610115,"21.9"
783610116,"23.6"
783610117,"13.1"
783610118,"16.7"
783610119,"22.4"
783610120,"14.6"
783620101,"27.3"
783620102,16
783620103,"14.7"
783620104,19010
783620105,"29.1"
783620106,"12.6"
783620107,11020
783620108,"13.6"
783720101,20190
783720102,24710
783720103,24020
783720104,22700
783720105,20710
783720106,24810
783720107,22660
783830101,25880
783830102,24240
783830103,12970
783830104,"6.9"
783830105,"11.4"
783830106,"9.3"
783830107,22670
783830108,24110
784180101,28490
784180102,23590
784180103,20960
784180104,18770
784180105,20330
784180106,25020
784230102,21950
784230103,"8.1"
784230104,22380
784230105,"17.3"
784230106,19030
784230108,22400
784230109,25300
784230110,22530
784230111,26270
784230112,20780
784230113,20100
784230114,28180
784230115,22080
784230116,27480
784400101,"15.6"
784400102,"21.2"
784400103,"14.2"
784400104,25
784400105,"28.4"
784400106,"25.7"
784400107,"17.1"
784400108,"47.4"
784400110,11720
784400111,"33.6"
784400112,"32.6"
784810101,16470
784810102,25040
784810103,19630
784810104,17390
784810105,23390
784810106,24670
784810107,"12.1"
784810108,24020
784900101,22750
784900102,"9.4"
784900103,18200
784900104,11730
784900105,17760
784900106,20660
784900107,31710
784900108,25590
784900109,26490
784900110,"19.7"
784900111,"9.3"
784900112,"8.8"
784980101,20760
784980102,13080
784980103,"7.8"
784980104,12
784980105,23760
784980106,19520
784980107,"18.1"
784980108,11
784980109,20600
784980110,"12.2"
784980111,"22.6"
784980112,"33.8"
784980113,16
784980114,"13.9"
784980115,"34.9"
784980116,"14.8"
784980117,"22.4"
785170101,"8.3"
785170102,22520
785170103,"13.7"
785170104,"6.8"
785170105,15010
785170106,24200
785170107,24470
785170108,21390
785170109,20540
785170110,21210
785450101,"5.6"
785450102,13670
785450103,"16.7"
785450104,17980
785450105,"10.3"
785450106,"11.7"
785450107,21880
785510101,20460
785510102,23250
785510103,"11.6"
785510104,25090
785510105,31540
785510106,27360
785510107,24220
785510108,17540
785510109,"17.8"
785510110,"12.4"
785510111,13760
785510112,23660
785510113,27060
785510114,25590
785510115,"10.1"
785510116,22610
785510117,27380
785510118,33510
785510119,"10.5"
785510201,5
785860101,22100
785860102,21340
785860201,23240
785860202,21020
785860203,24210
785860301,24120
785860302,21650
785860401,22000
785860501,"13.6"
785860502,"10.9"
785860601,"10.2"
785860701,"18.2"
785860702,"24.6"
785860703,"25.3"
785860801,"31.1"
785860802,"31.2"
785860901,"26.8"
785861001,"7.6"
785861101,21010
785861102,20720
785861201,"18.2"
786210101,"21.5"
786210102,"16.4"
786210103,"18.6"
786210104,"34.1"
786210105,"29.5"
786210106,"25.1"
786210107,"23.3"
786210108,"32.2"
786210109,"27.9"
786210110,"27.3"
786210111,"37.7"
786210112,"31.2"
786240101,24380
786240102,23640
786240103,18250
786400102,25220
786400103,27700
786400104,22320
786400105,20270
786400106,18940
786400107,"12.4"
786400108,21360
786400109,22330
786400110,24130
786400111,"11.7"
786420101,25460
786420102,"8.4"
786420103,14910
786420104,20120
786420105,24870
786460101,"9.3"
786460102,"29.1"
786460103,"14.9"
786460201,28730
786460202,26860
786460203,24330
786460204,29320
786460205,31190
786460206,"22.5"
786460207,20950
786460301,24090
786460302,22790
786460303,"15.6"
786460304,22040
786460305,26470
786460306,24430
786460307,22190
786460401,22800
786460402,26500
786460403,23480
786460404,27470
786460405,26650
786460406,27690
